a1,a6,a2,a4,a3
0,0,Lv.20,13,18
0,0,Lv.11,7,16
0,0,Lv.16,1159,20
0,0,Lv.18,1185,19
0,0,Lv.16,1179,28
0,0,Lv.16,1190,24
0,0,Lv.13,1206,2724
0,0,Lv.21,1179,54
0,0,Lv.19,1181,25
0,0,Lv.15,1182,22
0,0,Lv.14,1179,34
0,0,Lv.16,19,26
0,0,Lv.9,13,17
0,0,Lv.17,1188,25
0,0,Lv.16,1183,25
0,0,Lv.16,14,20
0,0,Lv.17,1181,31
0,0,Lv.20,9,18
0,0,Lv.19,1165,26
0,0,Lv.15,1195,27
0,0,Lv.15,1179,16
0,0,Lv.18,1189,32
0,0,Lv.17,1182,24
0,0,Lv.17,1196,23
0,0,Lv.17,18,15
0,0,Lv.16,15,26
0,0,Lv.18,1207,29
0,0,Lv.17,22,24
0,0,Lv.17,1177,37
0,0,Lv.16,13,22
0,0,Lv.20,1188,2703
0,0,Lv.16,1187,19
0,0,Lv.15,14,21
0,0,Lv.18,1189,20
0,0,Lv.20,1202,22
0,0,Lv.18,1184,25
0,0,Lv.15,1189,29
0,0,Lv.17,18,13
0,0,Lv.16,1188,2452
0,0,Lv.16,1179,27
0,0,Lv.16,1183,31
0,0,Lv.17,1195,26
0,0,Lv.17,9,17
0,0,Lv.15,1181,26
0,0,Lv.18,1174,29
0,0,Lv.19,1185,28
0,0,Lv.17,1175,29
0,0,Lv.17,1166,23
0,0,Lv.18,1185,22
0,0,Lv.15,1184,36
0,0,Lv.17,1182,2514
0,0,Lv.19,1165,26
0,0,Lv.10,1183,22
0,0,Lv.18,1173,29
0,0,Lv.14,14,18
0,0,Lv.15,1195,14
0,0,Lv.16,7,21
0,0,Lv.17,1179,2306
0,0,Lv.16,1183,41
0,0,Lv.16,11,29
0,0,Lv.18,1179,24
0,0,Lv.17,7,20
0,0,Lv.20,11,23
0,0,Lv.18,1182,28
0,0,Lv.19,1191,19
0,0,Lv.16,1197,33
0,0,Lv.14,1183,29
0,0,Lv.17,7,18
0,0,Lv.18,1198,29
0,0,Lv.19,1190,15
0,0,Lv.19,1182,21
0,0,Lv.16,1195,25
0,0,Lv.19,1179,24
0,0,Lv.12,19,15
0,0,Lv.16,1190,2525
0,0,Lv.19,1189,17
0,0,Lv.17,1196,15
0,0,Lv.17,1178,24
0,0,Lv.9,1202,35
0,0,Lv.17,1188,22
0,0,Lv.17,12,38
0,0,Lv.19,1199,40
0,0,Lv.18,8,25
0,0,Lv.17,1195,2424
0,0,Lv.18,12,19
0,0,Lv.19,1193,27
0,0,Lv.10,1194,15
