a1,a6,a2,a4,a3
0,0,Lv.15,9,21
0,0,Lv.15,1189,2775
0,0,Lv.15,1191,2754
0,0,Lv.11,1186,33
0,0,Lv.19,8,26
0,0,Lv.9,1194,27
0,0,Lv.19,1193,34
0,0,Lv.20,1184,19
0,0,Lv.15,1179,26
0,0,Lv.19,1188,17
0,0,Lv.15,9,25
0,0,Lv.16,1203,33
0,0,Lv.15,1193,25
0,0,Lv.19,1192,32
0,0,Lv.18,1192,20
0,0,Lv.19,1179,32
0,0,Lv.11,1156,22
0,0,Lv.19,1207,3002
0,0,Lv.16,1191,15
0,0,Lv.17,1151,23
0,0,Lv.10,1188,23
0,0,Lv.16,1161,17
0,0,Lv.12,1196,28
0,0,Lv.16,1167,23
0,0,Lv.18,1168,21
0,0,Lv.19,13,16
0,0,Lv.17,1198,22
0,0,Lv.19,1182,2737
0,0,Lv.12,1180,16
0,0,Lv.13,1180,31
0,0,Lv.18,1171,17
0,0,Lv.17,1188,18
0,0,Lv.18,1197,2753
0,0,Lv.19,11,22
0,0,Lv.15,1179,32
0,0,Lv.19,1185,33
0,0,Lv.10,1188,29
0,0,Lv.15,13,23
0,0,Lv.18,1164,18
0,0,Lv.16,5,22
0,0,Lv.20,1192,20
0,0,Lv.9,1176,26
0,0,Lv.20,1179,24
0,0,Lv.16,11,15
0,0,Lv.19,1183,2407
0,0,Lv.16,1150,24
0,0,Lv.12,14,25
0,0,Lv.11,13,24
0,0,Lv.20,1182,38
0,0,Lv.18,12,17
0,0,Lv.20,1192,31
0,0,Lv.10,1171,25
0,0,Lv.15,1175,2885
0,34,Lv.12,1189,2425
0,0,Lv.20,1182,27
0,0,Lv.16,1164,29
0,0,Lv.18,1182,220
0,0,Lv.18,1186,41
0,0,Lv.18,1173,17
0,0,Lv.8,1281,212
0,0,Lv.11,13,24
0,0,Lv.17,1188,34
0,0,Lv.18,1245,3002
0,0,Lv.16,1178,21
0,0,Lv.14,1209,2531
0,0,Lv.17,1190,27
0,0,Lv.19,12,35
0,0,Lv.16,7,28
0,0,Lv.17,15,26
0,0,Lv.15,1165,19
0,0,Lv.18,1179,22
0,0,Lv.19,1175,34
0,0,Lv.15,10,23
0,0,Lv.20,1204,2716
0,0,Lv.19,15,24
0,0,Lv.19,1188,32
0,0,Lv.18,1157,20
0,0,Lv.17,1175,32
0,0,Lv.18,1171,26
0,0,Lv.18,1192,23
0,0,Lv.17,1174,23
0,0,Lv.16,1194,26
0,0,Lv.19,1203,34
0,0,Lv.19,1176,25
0,0,Lv.16,1172,2773
0,0,Lv.14,1180,21
0,0,Lv.18,1184,19
0,0,Lv.16,1172,21
0,0,Lv.13,1196,2494
0,0,Lv.15,22,14
0,0,Lv.18,1200,20
0,0,Lv.12,1177,13
0,0,Lv.11,1190,20
0,0,Lv.19,13,20
0,0,Lv.21,1184,30
0,0,Lv.18,1188,2425
0,0,Lv.13,1180,18
0,0,Lv.18,1210,2766
0,0,Lv.16,1181,12
0,0,Lv.19,1183,31
0,0,Lv.20,1182,37
0,0,Lv.18,1190,24
0,0,Lv.20,1187,26
0,0,Lv.15,1160,23
0,0,Lv.16,1199,2412
0,0,Lv.15,1169,21
0,908,Lv.16,1196,2919
0,0,Lv.18,8,17
0,0,Lv.16,1182,2463
0,0,Lv.19,1203,34
0,0,Lv.17,1191,29
0,0,Lv.11,13,24
0,0,Lv.18,1188,18
0,0,Lv.15,1204,2673
0,0,Lv.16,1172,22
0,0,Lv.18,17,24
0,0,Lv.15,1191,18
0,0,Lv.19,1164,18
0,0,Lv.18,1183,23
0,0,Lv.17,1171,24
0,0,Lv.16,1179,15
0,0,Lv.17,1176,16
0,0,Lv.17,1188,2448
0,0,Lv.18,1178,23
0,0,Lv.17,6,23
0,0,Lv.10,1194,2662
0,0,Lv.15,1184,20
0,0,Lv.16,1196,2400
0,0,Lv.17,1169,20
0,0,Lv.13,1190,2753
0,0,Lv.17,15,20
0,0,Lv.19,1150,18
0,0,Lv.20,1178,23
0,0,Lv.17,1183,25
0,0,Lv.18,1156,25
0,0,Lv.14,8,23
0,0,Lv.18,15,22
0,0,Lv.16,1173,22
0,0,Lv.20,4,14
0,0,Lv.16,1193,2731
0,0,Lv.15,1190,22
0,0,Lv.14,1171,24
0,0,0,0,0
0,0,Lv.12,1181,29
0,0,Lv.12,17,21
0,0,Lv.20,1198,11
0,0,Lv.15,1190,28
0,0,Lv.17,12,21
0,0,Lv.17,1184,28
0,0,Lv.18,15,27
0,0,Lv.18,1194,2722
0,0,Lv.15,1196,2691
0,0,Lv.16,1185,2475
0,0,Lv.18,1183,2405
0,0,Lv.12,1190,27
0,0,Lv.19,1201,38
0,0,Lv.20,1167,14
0,0,Lv.14,10,25
0,0,Lv.22,1281,363
0,0,Lv.18,10,17
0,0,Lv.13,1187,35
0,0,Lv.15,1183,22
0,0,Lv.15,8,13
0,0,Lv.9,1271,195
0,0,Lv.20,1211,2661
0,0,Lv.14,1167,19
0,0,Lv.18,1186,33
0,0,Lv.18,1174,17
0,0,Lv.16,1202,39
0,0,Lv.15,1196,39
0,0,Lv.15,1175,19
0,0,Lv.19,1176,16
0,0,Lv.18,1191,23
0,0,Lv.11,1181,22
0,0,Lv.18,9,15
0,0,Lv.16,10,24
0,0,Lv.10,11,25
0,0,Lv.15,1191,23
0,0,Lv.16,1166,2753
0,0,Lv.18,1189,29
0,0,Lv.16,1188,2387
0,0,Lv.18,21,35
0,0,Lv.18,1189,2703
0,0,Lv.18,1503,2860
0,0,Lv.11,1163,22
0,0,Lv.16,1194,2410
0,0,Lv.19,11,25
0,0,Lv.16,1170,24
0,0,Lv.15,1178,25
0,0,Lv.16,1197,24
0,0,Lv.17,1189,23
0,0,Lv.19,1191,25
0,0,Lv.18,1180,25
0,0,Lv.10,1194,15
0,0,Lv.19,1171,2435
0,0,Lv.18,15,21
0,0,Lv.17,1189,31
0,0,Lv.18,1186,34
0,0,Lv.17,1178,29
0,0,Lv.19,1187,2524
0,0,Lv.12,1199,23
0,0,Lv.11,1190,19
0,0,Lv.19,1206,31
0,0,Lv.14,1181,16
0,0,Lv.17,1187,34
0,0,Lv.18,1172,26
0,0,Lv.14,1185,22
0,0,Lv.15,1150,27
0,0,Lv.11,1177,34
0,0,Lv.12,1193,339
0,0,Lv.17,1193,15
0,0,Lv.16,1210,2369
0,0,Lv.15,8,24
0,0,Lv.15,1192,31
0,0,Lv.10,1186,24
0,0,Lv.19,1185,38
0,0,Lv.10,1194,21
0,0,Lv.14,1178,32
0,0,Lv.18,8,16
0,0,Lv.18,13,21
0,0,Lv.20,1192,28
0,0,Lv.11,1188,30
0,0,Lv.19,1185,24
0,0,Lv.16,1173,37
0,0,Lv.18,10,19
0,0,Lv.17,1181,2326
0,0,Lv.18,1180,30
0,0,0,0,0
0,0,Lv.14,1177,34
0,0,Lv.18,1182,25
0,0,Lv.16,1178,2428
0,0,Lv.16,1205,2452
0,0,Lv.16,1178,34
0,0,Lv.18,1203,35
0,0,Lv.17,1179,27
0,0,Lv.10,1200,16
0,0,Lv.10,1187,22
0,0,Lv.16,1172,28
0,0,Lv.17,1194,19
0,0,Lv.16,1193,36
0,0,Lv.18,1188,20
0,0,Lv.16,1198,26
0,0,Lv.17,12,29
0,0,Lv.10,1199,39
0,0,Lv.15,1172,17
0,0,Lv.18,9,24
0,0,Lv.20,1191,28
0,0,Lv.19,1202,27
0,0,Lv.19,1182,15
0,0,Lv.17,1180,25
0,0,Lv.13,1180,41
0,0,Lv.21,1202,33
0,0,Lv.16,1151,33
0,0,Lv.15,1187,25
0,0,Lv.20,1182,27
0,0,Lv.15,1190,25
0,0,Lv.17,8,24
0,0,Lv.17,1194,27
0,0,Lv.20,14,13
0,0,Lv.16,1182,2709
0,0,Lv.15,1165,26
0,0,Lv.16,1182,15
0,0,Lv.17,1196,36
0,0,Lv.15,1165,26
0,0,Lv.17,1174,24
0,0,Lv.17,7,24
0,0,Lv.15,1177,23
0,0,Lv.20,1175,35
0,0,Lv.14,1180,37
0,0,Lv.17,1171,28
0,0,Lv.19,1195,41
0,0,Lv.20,10,32
0,0,Lv.18,1203,20
0,0,Lv.18,1175,26
0,0,Lv.20,1169,23
0,0,Lv.19,1183,29
0,0,Lv.17,1174,18
0,0,Lv.10,1194,2789
0,0,Lv.19,1191,27
0,0,0,0,0
0,0,Lv.16,12,14
0,0,Lv.15,15,19
0,0,Lv.9,1176,26
0,0,Lv.16,1193,28
0,0,Lv.18,1201,38
0,0,Lv.17,8,20
0,0,Lv.19,1208,2391
0,0,Lv.19,1193,34
0,0,Lv.20,10,20
0,0,Lv.19,1199,2453
0,0,Lv.20,1168,41
0,0,Lv.15,1184,26
0,0,Lv.17,1180,26
0,0,Lv.16,1193,2845
0,0,Lv.13,1196,23
0,0,Lv.16,14,20
0,0,Lv.10,1172,24
0,0,Lv.16,1184,30
0,0,Lv.15,1186,2829
0,0,Lv.19,9,28
0,0,Lv.19,1182,21
0,0,Lv.14,1184,35
0,0,Lv.15,6,24
0,0,Lv.19,1196,27
0,0,Lv.15,1189,22
0,0,Lv.17,5,20
0,0,Lv.16,1196,23
0,0,Lv.14,10,23
0,0,Lv.21,1202,33
0,0,Lv.15,1193,2774
0,0,Lv.17,1190,2745
0,0,Lv.13,1189,20
0,0,Lv.18,11,23
0,0,Lv.18,1167,32
0,0,Lv.18,1165,27
0,0,Lv.19,6,22
0,0,Lv.17,1186,24
0,0,Lv.20,12,16
0,0,Lv.16,1168,36
0,0,Lv.17,5,19
0,0,Lv.20,1187,24
0,0,Lv.19,1184,22
0,0,Lv.10,1173,379
0,0,Lv.13,1175,16
0,0,Lv.17,1186,22
0,0,Lv.11,1185,24
0,0,Lv.19,1187,2798
0,0,Lv.19,1191,30
0,0,Lv.19,1171,40
0,0,Lv.19,1193,24
0,0,Lv.17,1182,16
0,0,Lv.15,1186,2747
0,0,Lv.20,1178,17
0,0,Lv.18,1184,37
0,0,Lv.19,1192,26
0,0,Lv.10,1177,18
0,0,Lv.16,1185,37
0,0,Lv.16,1187,25
0,0,Lv.16,1200,35
0,0,Lv.13,1199,18
0,0,Lv.19,1193,19
0,0,Lv.17,8,24
0,0,Lv.18,1187,34
0,0,0,0,0
0,0,Lv.20,1188,34
0,0,Lv.15,1168,2875
0,0,Lv.19,5,16
0,0,Lv.12,1171,29
0,0,Lv.15,1185,28
0,0,Lv.14,1192,25
0,0,Lv.18,1198,13
0,0,Lv.18,1211,2986
0,0,Lv.19,11,16
0,0,Lv.18,1195,2664
0,0,Lv.18,1214,2818
0,0,Lv.18,1160,30
0,0,Lv.17,7,19
0,0,Lv.12,5,20
0,0,Lv.19,12,11
0,0,Lv.18,1168,29
0,0,Lv.15,3,19
0,0,Lv.18,1183,40
0,0,Lv.10,1162,2749
0,0,Lv.16,1185,24
0,0,Lv.20,14,22
0,0,Lv.18,1186,23
0,0,Lv.19,1190,2675
0,0,Lv.16,14,21
0,0,Lv.16,1177,15
0,0,Lv.18,1207,29
0,0,Lv.19,1199,26
0,0,Lv.19,12,24
0,0,Lv.16,1189,34
0,0,Lv.18,1199,2508
0,0,Lv.12,5,15
0,0,Lv.9,1170,28
0,0,Lv.15,1205,33
0,0,Lv.17,1176,2428
0,0,Lv.15,1185,2466
0,0,Lv.15,1196,404
0,0,Lv.19,1178,20
0,0,Lv.19,1177,17
0,0,Lv.16,1203,33
0,0,Lv.20,1188,2706
0,0,Lv.17,1198,27
0,0,Lv.10,6,35
0,0,Lv.20,1192,20
0,0,Lv.15,1191,2408
0,0,Lv.18,1180,22
0,0,Lv.12,13,18
0,0,Lv.20,1178,25
0,0,Lv.18,1164,24
0,0,Lv.20,1182,41
0,0,Lv.10,1188,26
0,0,Lv.16,1192,26
0,0,Lv.18,10,17
0,0,Lv.15,1176,28
0,0,Lv.17,1171,31
0,0,Lv.10,7,21
0,0,Lv.18,1180,32
0,0,Lv.14,1171,19
0,0,Lv.19,1180,40
0,0,Lv.24,1300,22
0,0,Lv.17,1180,34
0,0,Lv.11,1178,23
0,0,Lv.18,1175,26
0,0,Lv.18,9,23
0,0,Lv.18,1173,26
0,0,Lv.21,1241,3002
0,0,Lv.16,1197,25
0,0,Lv.15,1182,16
0,0,Lv.12,13,25
0,0,Lv.18,1186,21
0,0,Lv.16,1190,35
0,0,Lv.20,1185,33
0,0,Lv.11,9,20
0,0,Lv.19,1183,27
0,0,Lv.13,1167,35
0,0,Lv.19,1191,22
0,0,Lv.12,1188,22
0,0,Lv.18,1181,25
0,0,Lv.15,1190,33
0,0,Lv.15,1175,23
0,0,Lv.16,1184,25
0,0,Lv.17,1172,19
0,0,Lv.16,1218,2933
0,0,Lv.18,1174,2648
0,0,Lv.14,1185,37
0,0,Lv.15,1171,27
0,0,Lv.19,1189,17
0,0,Lv.15,1192,2535
0,0,Lv.19,9,18
0,0,Lv.15,1201,313
0,0,Lv.17,1183,25
0,0,Lv.15,1190,19
0,0,Lv.19,1183,31
0,0,Lv.10,1185,2723
0,0,Lv.19,1190,2675
0,0,Lv.16,1210,2369
0,0,Lv.20,1161,16
0,0,Lv.20,1194,23
0,0,Lv.17,10,15
0,0,Lv.17,1169,33
0,0,Lv.19,1179,34
0,0,Lv.15,1150,27
0,0,Lv.12,1174,27
0,0,Lv.19,1168,26
0,0,Lv.19,1191,30
0,0,Lv.20,1197,2685
0,0,Lv.18,10,25
0,0,Lv.16,1186,24
0,0,Lv.13,1192,30
0,0,Lv.19,1183,24
0,0,Lv.17,1186,22
0,0,Lv.19,1175,23
0,0,Lv.15,1171,20
0,0,Lv.17,1209,2721
0,0,Lv.19,1169,19
0,0,Lv.10,7,19
0,0,Lv.19,11,24
0,0,0,0,0
0,0,Lv.12,1191,27
0,0,Lv.19,1182,15
0,0,Lv.20,1149,22
0,0,Lv.19,1171,20
0,0,Lv.15,1178,26
0,0,Lv.19,1172,31
0,0,Lv.10,9,21
0,0,Lv.19,1171,16
0,0,Lv.15,11,20
0,0,Lv.10,1167,16
0,0,Lv.16,1176,30
0,0,Lv.19,12,24
0,0,Lv.17,1185,29
0,0,Lv.19,8,21
0,0,Lv.17,1179,33
0,0,Lv.15,1175,27
0,0,Lv.20,1192,31
0,0,Lv.17,1178,29
0,0,Lv.9,1197,46
0,0,Lv.17,6,20
0,0,Lv.18,10,22
0,0,Lv.15,11,23
0,0,Lv.20,1176,19
0,0,Lv.15,8,31
0,0,Lv.19,1182,36
0,0,Lv.19,1179,24
0,0,Lv.19,9,27
0,0,Lv.18,1184,19
0,0,Lv.18,1203,2843
0,0,Lv.16,1166,32
0,0,Lv.17,1196,23
0,0,Lv.17,1188,20
0,0,Lv.20,1192,2688
0,0,Lv.11,1189,36
0,0,Lv.15,1193,32
0,0,Lv.16,1184,37
0,0,Lv.17,1188,15
0,0,Lv.18,1192,2470
0,0,Lv.18,1193,35
0,0,Lv.17,1179,16
0,0,Lv.18,6,19
0,0,Lv.19,1170,43
0,0,Lv.18,14,13
0,0,Lv.17,11,14
0,0,Lv.19,19,21
0,0,Lv.20,1196,28
0,0,Lv.11,15,16
0,0,Lv.18,1208,2385
0,0,Lv.10,1202,351
0,0,Lv.19,1190,2556
0,0,Lv.17,1167,21
0,0,Lv.18,11,17
0,0,Lv.19,3,21
0,0,Lv.12,1189,2807
0,0,Lv.13,1183,23
0,0,Lv.13,1182,2490
0,0,Lv.20,13,18
0,0,Lv.20,1181,2307
0,0,Lv.16,1190,33
0,0,Lv.11,1173,16
0,0,Lv.18,10,19
0,0,Lv.9,1193,23
0,0,Lv.17,1206,23
0,0,Lv.17,8,17
0,0,Lv.10,1174,14
0,0,Lv.20,1181,22
0,0,Lv.15,14,16
0,0,Lv.18,1178,20
0,0,Lv.17,12,21
0,0,Lv.18,8,30
0,0,Lv.19,1170,20
0,0,Lv.10,9,25
0,0,Lv.11,1190,21
0,0,Lv.19,1170,21
0,0,Lv.15,1186,27
0,0,Lv.16,1211,31
0,0,Lv.17,15,21
0,0,Lv.10,1186,26
0,0,Lv.18,1177,24
0,0,Lv.20,1181,23
0,0,Lv.17,1194,31
0,0,Lv.19,1181,22
0,0,Lv.18,1181,19
0,0,Lv.19,4,14
0,0,Lv.18,1172,34
0,0,Lv.13,1196,2494
0,0,Lv.18,1179,22
0,0,Lv.17,18,13
0,0,Lv.17,1201,20
0,0,Lv.20,1185,17
0,0,Lv.16,1195,33
0,0,Lv.17,1199,30
0,0,Lv.17,5,24
0,0,Lv.20,1206,35
0,0,Lv.13,1188,18
0,0,Lv.19,1187,33
0,0,Lv.17,1191,20
0,0,Lv.16,1209,26
0,0,Lv.12,11,18
0,0,Lv.17,1182,31
0,0,Lv.16,2,12
0,0,Lv.15,1174,21
0,0,Lv.17,1189,41
0,0,Lv.18,7,26
0,0,Lv.17,1191,29
0,0,Lv.17,1182,2861
0,0,Lv.18,1172,27
0,0,Lv.18,9,21
0,0,Lv.18,1193,33
0,0,Lv.19,1181,24
0,0,Lv.13,1174,22
0,0,Lv.17,5,21
0,0,Lv.19,13,14
0,0,Lv.13,1209,411
0,0,Lv.14,1201,2506
0,0,Lv.16,1190,28
0,0,Lv.16,1201,26
0,0,Lv.11,8,17
0,0,Lv.10,1151,26
0,0,Lv.16,1190,2620
0,0,Lv.19,6,22
0,0,Lv.13,1194,24
0,0,Lv.19,1194,33
0,0,Lv.17,1189,27
0,0,Lv.17,11,27
0,0,Lv.19,1182,2719
0,0,Lv.14,1188,2694
0,0,Lv.18,1187,25
0,0,Lv.16,1182,31
0,0,Lv.19,11,18
0,0,Lv.15,1179,18
0,0,Lv.19,1201,37
0,0,Lv.17,1189,2804
0,0,Lv.14,10,25
0,0,Lv.10,1182,19
0,0,Lv.10,1167,25
0,0,Lv.12,1159,29
0,0,Lv.17,1175,26
0,0,Lv.18,1181,19
0,0,Lv.20,1184,22
0,0,Lv.15,1189,20
0,0,Lv.19,1173,19
0,0,Lv.13,1171,21
0,0,Lv.15,1175,25
0,0,Lv.19,6,22
0,0,0,0,0
0,0,Lv.18,1184,30
0,0,Lv.12,1182,30
0,0,Lv.15,1183,29
0,0,Lv.17,1182,39
0,0,Lv.18,1217,2696
0,0,Lv.15,1177,2450
0,0,Lv.13,1168,16
0,0,Lv.5,0,9
1,0,Lv.1,0,7
2,0,Lv.4,0,3
1,0,Lv.2,0,9
1,0,Lv.1,0,7
1,0,Lv.2,0,2
6,3956,Lv.13,3,13
1,0,Lv.2,0,5
1,0,Lv.2,0,5
10,0,Lv.2,0,5
2,0,Lv.2,0,5
5,0,Lv.3,1,8
2,0,Lv.2,0,5
0,632,Lv.6,0,2
0,632,Lv.6,0,2
1,139,Lv.10,4,16
1,0,Lv.2,0,5
2,0,Lv.3,0,1
1,0,Lv.2,0,1
2,0,Lv.3,0,4
1,0,Lv.2,0,4
2,0,Lv.2,0,1
3,0,Lv.6,2,8
215,3900,Lv.16,26,50
1,23777,Lv.16,20,8
2,5875,Lv.3,1,7
1,0,Lv.3,0,2
793,0,Lv.32,76,335
43,244455,Lv.27,68,34
4,23082,Lv.5,2,4
2239,57990,Lv.33,1683,1831
346,2545,Lv.25,122,90
33,0,Lv.6,1,14
1,872,Lv.4,1,4
0,872,0,0,0
26,12649,Lv.11,11,33
105,0,Lv.15,17,106
1806,115442,Lv.39,1487,112
119,6507,Lv.16,5,16
0,0,Lv.16,1191,27
0,0,Lv.19,1172,2467
0,0,Lv.13,1164,20
0,0,Lv.10,1213,2636
0,0,Lv.13,13,12
0,0,Lv.11,1167,2729
0,0,Lv.20,1188,35
0,0,Lv.16,1181,18
0,0,Lv.20,1184,377
0,0,Lv.13,1171,21
0,0,Lv.18,1193,20
0,0,Lv.18,16,17
0,0,Lv.16,1188,18
0,0,Lv.20,1164,20
0,0,Lv.19,1171,21
0,0,Lv.16,1186,25
0,0,Lv.17,9,19
0,0,Lv.20,1182,36
0,0,Lv.16,1160,2444
0,0,Lv.20,1195,28
0,0,Lv.19,1185,18
0,0,Lv.13,1188,25
0,0,Lv.16,1192,23
0,0,Lv.14,1175,20
0,0,Lv.17,14,24
0,0,Lv.17,1203,2795
