name,content,score,create_time,user_url
nantesnantes,价格比较高，里面设施高档，交通方便，就在会展中心对面,5,2015-09-06,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=45990231
tiancaihuifeng,酒店浓浓的中式风情，房间很大，但墙纸有脱落了，床品很舒服，卫生间很大，不局促，布局合理，备品也还不错，纯天然的味道，酒店泳池偏小了，早餐也不够丰盛，但瑞士的hero果酱很好吃。,5,2015-09-06,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=77463610
liuyuchenlove,地方有点偏，不过有地铁站就在楼下，去机场高速或者磁悬浮都很方便，楼下是正大喜马拉雅中心，对面是嘉里中心，吃喝玩乐一条龙。,5,2015-09-06,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64270170
荷塘飘雨,再次入住感觉很棒，周边设施也比较齐全，健身中心和大堂特别不错，服务态度也棒，有早餐这种价格非常实惠，值得推荐。,5,2015-09-05,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19994408
shixiang,很不错的体验，酒店设施很新，大堂非常有设计感，还有送早餐，相当实惠。唯一不足的是被charge了高速网费一百多元，没有提示-_-#,5,2015-09-05,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=65013507
王萍lst,交通便捷，门口就是地铁，附近就餐选择也很多，酒店的建筑风格是中国风的，很有特色。,5,2015-09-03,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=52089031
qinying,酒店环境不错啊，离展览中心很近，坐车很方便,5,2015-09-03,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79403760
腾空小孩子,周边环境不错，交通特别方便，卫生也不错！,5,2015-08-31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=68390602
laogongzhenzhen,酒店环境很好~离新国际博览中心很近~值得推荐~房间的窗口可以看到新国际~下次来新国际中心的话还会入住~,5,2015-08-26,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87502797
cici妙妙,第一次住这个酒店！下面有商场方便！挺干净的！离大拇指广场很近！上高架方便！！,5,2015-08-25,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54436904
auromaa,挺好的，已经在这里住过两次了，下次还会再来的,5,2015-08-24,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30228951
落落微微i,没房间了给升级到高层。要说的是酒店的床太舒服了！住过不少五星级的酒店，它家的床软硬舒适度是最舒服的～下次还去～,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84625331
paopao_,酒店不错，上次行政房还多了卫洗丽，这次早餐在二楼，品种和类别都没原来好,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=38247404
橘子酱大盗,硬件很好，但软件服务并不出色，第一次住卓美亚，有点小失望，大堂太压抑了点，很暗，早餐还可以。800多含双早还是性价比高的，床特别舒服，洗手间两个水槽更方便。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=43868980
xf_yoyo,参加展会预定的，酒店很赞，离展馆很近哦。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=72217334
haoshujia,"这家酒店怎么可以不是5分，他们有最好吃的布朗尼！另外很喜欢前台的Ada, 笑容很甜美，check in &amp; check out 都是她帮我们做的，见到她会很开心??",5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82048806
woshiyoukedejiejie,做为五星酒店中规中矩，不出彩也说不上哪里不好，性价比还是蛮高的，下次有机会还会入住,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64673536
jianminmetals,酒店很美，感觉很好很舒服.交通方便地铁口就在边上.,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39304201
gz路人甲,非常nice的酒店，早餐也不错，环境很好，设施都比较新，感觉也很温馨舒适，酒店里还碰到了很多漂亮的国际航班的空姐，也是很好的风景线呢，呵呵,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=60591092
smthbamboo,"出门就是地铁站，酒店附近选择吃的东西还挺多,人不是很多。",5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82898070
酸甜苦辣咸丫...,酒店环境装潢不错，服务也挺好，希望自助餐更丰富些，亲子设施更多点,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19990164
永远的蜜糖儿,酒店就在展会对面，非常方便。对带着小孩于公于私的人来说是再方便不过了！前台的姐姐也粉好人哦!赞?,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54853116
vivi,可惜入住当天泳池不能用。酒店环境是不错的。相当满意。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19970955
OK啦啦唔,环境好，周边设施全，很安静又不失热闹和繁华。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19956758
jiumei,带孩子出游还是比较方便的，出门就是地铁站，而且酒店附近选择吃的东西还挺多。如果是休闲游，带孩子游个泳还是不错，人不是很多。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=44179807
cindydoll,因为展会的原因，位置非常方便，地铁花木路站上来就是。酒店设施、服务、早餐等都很满意，就是房间价格随不同的展会，浮动太大了。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=50307034
xuweizhong,为了看展览订的这家酒店，交通很方便。客服也很积极，能体谅客人,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37617498
zying,房间大气，空调特别安静，早餐也很丰富多样,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79604766
逗子LL,住宿環境不錯，但wifi鎖住protocol，對外連線不便，對外來旅客不方便,5,2015-09-17,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19965784
ymymym,离上海国际展览中心很近，地铁口就在门口，方便快捷,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69766857
sinsdy,还不错吧，我是帮单位里的同事订的。因为对面是浦东新国际展览中心，离地铁口也很近，交通比较方便。应该是去展会时的不二选择.,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=55703324
juntso,总体感觉不错，服务很到位很周到，房间干净，早餐种类超多，无愧五星级！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73516953
豆芽是个天才,出入便利，周边餐饮较多；服务不错，价格合适。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54275311
很水的水水,还不错吧，我是帮单位里的同事订的。因为对面是浦东新国际展览中心，离地铁口也很近，交通比较方便。应该是去展会时的不二选择,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30200332
风太大听不见,酒店的环境非常好，酒店中的早餐非常不错，非常的干净整洁交通也非常方便。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31364585
chartonzz,"酒店设施非常好.房间很大.利浦东博览中心非常近,就在马路对面.酒店早餐和中餐都不错.酒店服务业非常好.",5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19958891
狂奔的候鸟,非常不错，周边也比较方便，离世纪公园很近，空气非常好,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46203183
shadowchen,硬件条件真心好，要是单价再合理一点就更完美了,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37222771
gundam,离会展中心近 服务员态度都很友善 离市中心太远了,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=68878247
幸福一家阿,于浦东新国博对面，地铁7号线口，交通非常方便。房间方正，床比较软，很舒服。卫生状况好。早餐比较普通，好吃的不多，唯一地亮点是色拉台的油醋汁，是我吃过的最好的,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19995314
levelkings,酒店内部装修很大气，很喜欢……服务很贴心……,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84115737
njzhch,离新国际博览中心近，交通方便。附近餐饮业多,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=77152681
zhoujayjay,住在17楼，房间有会客沙发，洗手间布局合理，晒衣绳卡口上下装反了，窗外屋顶花园，绿化良好。楼层老员工带领新员工现场工作指导，周末的上午特别注意DND，见到我提醒新员工让客人先行。游池小了点，健身器材是泰诺健比较齐全，每周三住店客人可预约学太极。早餐品种繁多，蛋卷好吃(汤臣洲际应派厨师来学学。大堂一楼字画签赏，千字文特色。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46042257
彩色石choc,感觉就是国内住过性价比最高的酒店，服务超级好，房费含双早，房间很大，配套设施完美。商务旅行，你值得拥有！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19995933
噜噜juicy,不错哦。     你说你那少男少女男生你那男女神女神女神奶奶说奶奶说呢,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35676575
zhliuxiao,已经住了好多次了。比起嘉里大酒店信价比高多了。交通方便，七号线花木路下来就到了。去嘉里城和国际博览中心过个马路就到了。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76594768
tiantian,酒店的房间很有感觉 客房味道很舒服闻起来 酒店服务也很好 餐厅吃饭环境很好 有自助 有专厅 很好的酒店,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59292821
小若璀,酒店很不错，房间够大，位置也很好，住了几十次了，到浦东首选,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19994651
tonychen,去上海参加展会，酒店就在会展中心对面，对我来说位置好极了，那天飞机晚点，到酒店已经快12点了，给我的房间居然是异形的，无奈跟前台要求调换，等的都快睡着了，中间还打了两次电话，总算给我换了，到新房间已经过了12点，第二天了。洗漱用品不用欧舒丹，换了别的牌子，早餐依然是不错！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=78163974
qinqin,酒店就在地铁站边上，我们是春节期间去的，房价很优惠，而且到酒店因为打扫速度的问题给我连升了两级住了行政房，行政房面积很大，布置不错，我和老公都很喜欢。有机会去上海会再次选择的。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40891356
binbin,很干净，什么都好，就是早餐实在太差和五星真的不配。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64379862
gbbasketball,位置好、设施好、服务好、卫生好、房间大。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57554430
机灵的小猪,酒店位置不错，离展览馆几步之遥，出门就是地铁站，房间设施很好，前台服务很热情，酒店整体卫生都不错，值得推荐。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19984441
camel,替公司领导预定的酒店，一切都蛮好的，而且当时价格蛮优惠,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=71990997
dasdas,酒店挺不错的，早餐也很好吃，就是价格好贵,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=68410982
wx_wx,就是图方便，在展会对面，附近的配套还没上来,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82246294
wenxiao,环境不错，只是早点品种不太习惯，大部分都是面包点心,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73237561
雨萱儿,环境很好，非常适合小朋友的亲子游，自助餐很丰盛，服务很好,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19997796
O尾巴草O,酒店地点很好，地铁就在门口，去浦东机场很方便大约30分钟车程。酒店早餐丰富，附近也有很多吃饭的地方，酒店卫生和服务都值得称赞。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19913452
xiang,都很好，唯一的問題是號稱5000米的空中花園進不去,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84436482
Charles,临近地铁。交通方便。浦东花木的CBD。艺术气息浓厚，非常好的酒店。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19998051
可爱懒女人,很不错，环境好，房间也挺大的。茶壶挺喜欢的，洗漱用品也不错。去磁悬浮方便。  隔音效果能再好点就好了，晚上还是能听到一些噪音。  早餐种类很多，很丰富。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=36996287
robertljs,各方面都特别好！环境，服务都很好，主要是为了参加展会，这个酒店就在展会对面，完美！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=49920991
鬼林copy,大堂的中国古典文化气息及艺术文化特色，真心非常好。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87159983
lynn_liubj,哦??来??咯??哦??最??墨??迹??古??墓??h??i??l??l??图??,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54004677
dancingfishlai,你??后??悔??咯??牙??搜??一??搜??哦??脱??罪??口??技??,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=55017763
kawayiyatou,"酒店在上海浦东,酒店很新,设施很好,卫生和服务都是值得称赞的,下次如果有机会我们还是愿意再次来这个酒店入住.",5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76057692
盛夏de果冻,非常不错，就在展馆对面，非常火爆，很好的入住体验,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69762330
胖and豆,非常喜欢酒店的风格，中国传统元素的完美呈现。如果在上海要我推荐一家中国特色酒店，这家绝对首选。    位于世纪公园旁，也有相应的购物商场，电影院等，是高端大气上档次，人流量又不会特别密集的好去处。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40354336
leemarkgz,酒店不错，闹中取静，旁边就是演艺厅，吃饭休闲都不错。酒店的早餐一般吧！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=85412246
小玩家闹闹,价格未涨之前，性价比特别高，自助早餐很不错,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=86761965
zzlycc,位于浦东新国博对面，地铁7号线口，交通非常方便。房间方正，床比较软，很舒服。卫生状况好。早餐比较普通，好吃的不多，唯一地亮点是色拉台的油醋汁，是我吃过的最好的。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=33836932
qingtianwawa,酒店设计很有特色，听说是迪拜塔的设计师，服务好，房间大，附近餐厅多，很多美食。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84454051
gcykitty,出乎意料的赞，大厅头顶的电子屏很美，早餐很不错，地点也方便好找，离嘉里中心就是一个马路，赶上好多国际航班的机组人员一起入住，总体感觉很好,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76708601
evaluu,很可惜订完了，没有来的及住，不过看着还不错哦，下回有机会一定要住一次，外观也很好，价格在同类酒店里也是很合适的,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59253125
minniedodo,我住17楼，临近展览中心，那个房间的噪音偏大。其他一如既往的不错！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=77067962
xuerendejia,very nice.酒店设施很好，早餐不错，服务也比较到位，除了这个特殊时间的特别贵的价格外，其他都是很不错的。当然这价格在同类酒店里已经很实惠了。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=71614141
beibei,干净，也安静，装修很喜欢。服务意识，就普通,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=52437553
kawai,地理位置很好，对面就是嘉里城，整个大堂很气派，古色古香，大堂顶部好像是巨大的LED屏，从月圆到月缺，到祥云。行政层从电梯出来就很宽敞，房间是中式布置，看得出是特别定制的木条，很有感觉。床品很亲肤，床垫是较软的那种，睡得很舒适。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32305134
lncgj,给同事订的，听说很满意。只住了一晚，没时间体验酒店里的设施。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=80009125
muwenjie_,酒店已经住过几次了，整体还是很好的，我个人很喜欢,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73276553
AK.苏克,酒店还不错。离汤臣高尔夫球场很近。所以选择这家酒店。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19969698
bellevie,前台服务态度平平，房间隔音还算不错，还可以。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=61972821
北方网狼,位置很好，靠近地铁。早餐很棒。每次来上海都入住这家酒店，就是有些小贵。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19942769
njzgydlp,非常不错，约了朋友在酒店喝茶，经济实惠，又舒服，下次还来～～,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=53839289
xiaojiewd,给同事订的酒店，环境很不错，定过好几次了。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=74603355
纳兰小小刀,酒店环境很好，离磁悬浮近适合隔天去浦东机场的任何行程安排。房间里设备也不错，满意。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30210092
一分钟的感动,送女朋友回学校路这边，意外遇到惊喜升级行政套房，酒店服务很不错，装修也很豪华，房间干净配备齐全，日化都是欧舒丹的，唯一不足是早餐虽然服务很好东西也不少，但是并不是特别可口,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19995397
whhelin,帮朋友预定的，第二天早上要去浦东机场... 地理位置优越... 干净舒适,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=78556841
manmanliao,里面的沐浴用品不是欧舒丹了，有点小失望，现在里面的沐浴用品是一个澳洲的牌子，味道不是很喜欢。之前第一次来的时候，他们免费帮我们升了套房，感觉超级好！这次又过来住了，是豪华房，跟套房差好多哦，有对比了，感觉这次房间好小…,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82873741
袋袋的大脑袋,非常不错的酒店。离展馆非常近，位置来说非常好。酒店房间很大，  老外同事选择的这个酒店，非常值得推荐啦。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73484674
mangbaobao,梳子是那种塑料的 梳在头皮上很疼 希望换成木头的 房间很舒服 服务也不错,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82966033
tianwenwenhe,非常不错的酒店。前台接待很热情和细心，甚至会询问你是否需要两张房门卡。酒店的早餐品种丰富，服务员很勤快和服务周到。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46685079
楽乐,地理位置相当好，周边餐饮非常多，酒店也很不错，下次还会选择这里,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19997707
jo_jessica,免费给升级了房间，真是太好了，比一般的五星要好的多,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=53191305
zoeliuting,房间升级到带客厅的房间，只可惜是内景，其他都棒,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=36491859
xiajie,地理位置优越，门口就是地铁，酒店新，服务好，还免费升级了房间，还会再选择入住,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62068221
maidikai,酒店大堂超级棒！房间也非常好！住着很舒服，因为第二天要赶飞机，起床早了，要不可以睡到中午。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30049171
feiyang,酒店设施较新，第一次入住获得升级待遇，点赞！离展会中心很近，极为方便。下次还会入住。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35286389
unaliu,在大堂偶遇阿联酋航空美女帅哥们，房间很大，视野很好，非常满意的一次体验,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64644160
但求优雅转身,恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚好,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=42538274
oxqo,给同事订的出差酒店，环境是没得说，而且不像一般五星级，还是很有特色的…不错,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19969015
standrewsscotland,房间布置细节很不错,5,2015-04-23,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73889200
zerocci,非常满意，一直很爱这个酒店，洗漱用品很棒，房间真心棒，给我升级了，超级大,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=85803924
flyba,酒店位置在浦东新区，周围配套很齐全，停车很方便，酒店服务也很细致，性价比很高的酒店！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79005771
那年那山那人,非常好的一次住宿感觉，酒店装饰非常有特色，外墙内饰无一不体现出酒店的吸引，卫生间洗漱用品也是很不错的，服务好，交通便利，最主要这家酒店的早餐太赞了，是我这个经常出差的人早餐最好的一次。以后去浦东还会选择！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=68445449
nessice,不错，喜欢卓美亚的装修风格！早餐没说的那么差，还可以的,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=86288359
scott_gsm,位置好房间很新很大，附近嘉里中心吃饭也很方便,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37649005
玩神的玩偶,很喜欢的一家酒店，环境好，设施新，服务到位,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69263739
doudou,位于浦东博览中心边上，周边配套完善，交通方便，房间设施较新，服务较好，卫浴设施齐备，早餐丰富，品种繁多，是一个好的而选择。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=85905905
kkeeaai,很好，选择了好几次的酒店，帮朋友订的，很满意！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87236725
stinkypongy,很不错，交通便利，周围吃饭的地方也多，性价比也高！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=74721071
yjhuang,女儿去面试  我帮着选择的这家  应该都不错哦,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76938998
fuweibaby,酒店位置好，逛街吃饭看电影都一栋楼搞定。健身房也不错，正好两天下雨，就不出门啦,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=36516273
simmmon,很不错的酒店，周边商圈很成熟，饮食购物都方便，早餐很精美，下次还会选择入住,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=67205528
huntxia,电视机的个别频道有兹兹声，希望能调试下，都很满意,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46101302
minka_x,位置很好，旁边就是7号线地铁站，另外2号线地铁站也不是很远。另外，旁边有嘉里中心和喜马拉雅商场，吃饭购物都很方便。酒店本身很新，设施不错，房间也很大，整体感觉很好，强烈推荐！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=83352946
huangyingcncn,交通便利门口就是地铁7号线花木路站，酒店斜对面就是嘉里城购物中心；五星酒店设施良好，设计风格是中国风，床和枕头偏软，个人觉得很舒服！,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=48182648
爱吃草的饼饼,房间空间大，有小客厅，干净简洁。过街的嘉里中心很值得逛逛。酒店的早餐品种不多，有待提高。近世纪公园和磁悬浮，出行方便周围环境好。到浦东机场只要35分钟。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73149460
小泥巴,整体感觉非常的不错。下次如果再去世纪公园附近，应该还会选择这家酒店。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19996429
小楫夜泊,酒店很好，周围环境不错，游泳健身环境也很好，早餐吃的也挺舒心。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19959839
yuanpiaodefengye,地段是真好，就在新国际博览中心对面，步行到世纪公园也就十分钟多一点，走三分钟就有一条美食街，韩国烤肉，日本料理，各种地方菜，很明显迎合附近来自全国各地乃至全球的居民。酒店本身很中式风格，包括大堂及房间，泡一壶茶，看CNN，有意思。酒店是卓美亚管理，很多中东一带的客人。旁边的喜马拉雅中心，也值得逛逛。非常满意的一次入住。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46200026
bobabcd,酒店设施一流，服务不知是否因人而易，未问我是否要两张房卡，未问我是否停车，豪华房有大小，给我小的，争取后换了大的，对洋人笑对我严肃，可能洋人和他们比较亲。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=66741374
karenese,一到浦东就是要入住卓美亚喜马拉雅。还是那么舒心。地理位置还是那么方便。我好感谢前台的王博，那种向像家人般的服务。还有前台的冯威，那么多次的麻烦，还是那么彬彬有礼。七星级的服务。感谢他们，设备，地理位置是不能升级的。但是服务一年比一年好。很开心。希望保持。坚持。辛苦了。,5,2015-09-13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32481675
