name,content,score,create_time,user_url
Zhuonan,优异的。地理位置极好，酒店恰到好处地融合了老上海的风情和新上海的现代，每次去都给人留下极为深刻而难忘的印象。虽然绝大部分员工都非常友善和热情，但也有部分员工可能还可以更专业一些。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95273915
巢徽,优异的。整体来说非常好，下次会再来．。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277634
夢,优异的。和平饭店整栋楼都是老建筑，能维护成这样真的很不容易。他们的服务，可能要数得上五星级标杆了吧。那个态度既不会让你感到过分殷勤又不会让你觉得疏离高傲，不像是被培训出来的标准流程，而是真的为顾客在着想。周到和贴心表现在很多细节方面，给人一种就像被一个旧上海女主人温柔款待的感觉。下次肯定还会住和平饭店。想尝试一下九国套房。基本上是完美的。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95276458
康强,尚可。好像沒有什麼特別滿意的。前臺接待時冷冰冰，沒有詳細介紹房間及酒店，沒有笑容；除了套房有外灘風景外，其他房間樓層低，沒有風景；早餐單一，不具特色；房間設施比較老舊，沒有現代化，馬桶不是電子的，窗簾沒有電動；所謂的迎賓水果就是三個蘋果，而且沒有洗。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277763
十起个名字真难,一个酒店 可以浓缩一个城市 一段历史的 非和平饭店莫属了 到上海旅游 入住和平饭店 感受上海滩昔日的繁华 历经军事 经济和政治的动荡 古典与现代的融合 所谓行千里路胜读万卷书的体验吧,5,2018/3/7,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84077433
亮竹,令人愉悦。交通便利，离外滩很近。早餐性价比一般，住宿价格加收服务费，但是实际房间设施一般，并无特别之处。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95274896
蚂蜂窝用户,很好的酒店，去上海可以去体验一下,5,2018/2/25,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=94367915
波波,服务好、地段好、有逼格的酒店、下次还来,5,2018/2/24,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=94142318
小潔,不值这个价，估计名气大而已。下次不会再来。地点不错。装修怀旧特色。龙凤餐厅东西很好吃。房间有咖啡机，不错！员工态度一般都普通及差。早餐选择太少，煎个庵列要自己不断去看，为什么不能煎好了送过来？咖啡每次要自己要求才加。停车位一直说紧致，开车出去回来可能就没有了，为什么不能登记好留位给住店客户？（结果还是都有位）。下午4，5点都还没收拾好房间，浴缸塞坏了，修好，再坏。电视太小。Wi-Fi信号弱。总开关无法关闭所有灯。冷暖水调整不畅顺。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277373
后思,尚可。订过的房间刚开始说没有，后面找到了说给我免费升市景房，但我订的是比市景房还贵的金尊费尔蒙房，无语。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95275936
