name,content,score,create_time,user_url
方景逸,好极了。飯店雖然老派了點，但很舒適。早餐菜色單調且並不好吃。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278757
秋静,酒店非常棒，位置很好，去哪都很方便,5,2018/10/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82105667
cecilia,"选择上海大酒店考虑到地势的优越性，入住后各方面都很满意。不过没有在酒店用餐因为之前工作生活在那一区，对周围非常熟悉，所以没有订含早餐。习惯出去走走，周边地道的早餐很多，更经济实惠和美味。不过每天路过大堂食客们都蛮享受的。
13号从大阪回上海又订了一晚。之后去上海，还是会优先考虑这家酒店。",5,2018/10/9,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69107252
虎纠灰客,性价比超高的五星级酒店！！地理位置极佳，步行外滩20分钟，南京东路地铁站3分钟，去哪都方便！外出旅游，在途时间和舒适度是关键！这两点，上海大酒店全满分！,5,2018/10/5,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=34794163
智励,值得回忆的旅程。酒店就在步行街旁边，在上海核心区，离外滩等景点都不远，地点极佳。大堂和公共区域很不错，客房装修风格有特点，房间和卫生间都很大。免费wifi不太令人满意。因为在核心区，交通高峰期除了地铁其他交通方式出行不便。房间门的隔音较差。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=45968286
怡萱,整体舒适。第二次住这边了，位置非常好，去哪都很快，服务也不错。预定需要信用卡免密支付有点麻烦，酒店有点旧，通风一般，没有喷空气清新剂，走廊有一股霉味。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278240
费宁,3次入住过，还会再来。床感觉有点潮湿。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=70920280
肖姐,非常好。地點交通很好，房間設備很棒。櫃檯服務人員態度很不悅。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=38928571
蚂蜂窝用户,超级棒，服务好，房间大，床品舒服,5,2018/8/30,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=50574550
xyxe,酒店五星级，位置好，离南京路步行街近，离地铁站也近。,5,2018/8/28,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62921153
猪屁精是我,酒店位于酒店群中间 旁边就是一条小街 卖一些老上海的吃食 交通很方便 离地铁站很近 打车也方便！总之非常满意啦,5,2018/8/25,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=93435274
永恒的永恒！,环境非常的好，对得起这个价格，孩子也很喜欢服务也很周到,5,2018/8/22,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=56011864
外出务工人员,位置很好，大厅环境一般，但是房间装修很棒。,5,2018/8/21,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=5208013
guanp,位置很好，到哪都方便。房间宽敞。服务人员态度好。游泳池很棒。下次入住还会考虑。,5,2018/8/20,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37990975
宸妈,各方面都特别好，就是小毛巾上有一点黄色，大毛巾里裹着一根头发。,5,2018/8/16,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30284683
sylvan,免费给了升级，很大舒适。                很大很舒适。,5,2018/8/15,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64461747
马蜂窝用户,五星级酒店不错的选择儿子很喜欢房间大。离地铁很近，,5,2018/8/4,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40145842
duckpli,一切都好，美中不足就是无线网很不稳定。,5,2018/7/31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19998531
冰冰的鱼儿,二楼扒房的焦糖布丁非常好吃，如果没有这个焦糖布丁评价就很一般了。,5,2018/7/31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69553151
rikkiforget,"大堂服务员态度很好，刚进门就主动打招呼，前台给升级了套房，刚进门时竟然找不到厕所了，原来这个厕所的门设计很特别，一门两用！淋浴和浴缸是分开的，房间可以看到明珠塔。2米的大床带个孩子睡完全没问题。
酒店离地铁口非常近，步行街也就隔了一条街。楼下吃饭的地方也很多。",5,2018/7/31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=63879020
nanxichun,很好，非常好,5,2018/7/31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59854735
helloth,不错服务好，离南京路步行街就,5,2018/7/31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40865066
tie,酒店环境卫生综合高…服务态度超好的,5,2018/7/21,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=36556286
MARCO,很好的一次体验……在里面有很多美好的东西,5,2018/7/21,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=65165238
楽浪,超级棒床很软，就是贵，没毛病！,5,2018/7/18,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=45813889
春风十里不如你,带着老人和孩子，挑了这家五星酒店，非常满意，卫浴设施很新，非常干净，浴缸够大。楼下晚餐也很美味,5,2018/7/13,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=71276315
慈慧,非常便捷。位置非常好，中心地段，去哪都不远，周围吃的也多。酒店有一股味道，不知道是否因为在黄梅季节。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278369
马蜂窝用户,我入住的是无早房，上海大酒店的外观很低调，走进大厅被他宽大的空间，怡人的香味，安静的格局所吸引，房间很大，装修的很精美，住的很舒服，服务好，感觉一个是静，一个是舒服，还有就是邻南京路。,5,2018/7/5,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62845716
詩穎,好极了。位置好，房间大！被子盖得舒服！,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=78392295
懒人,非常好。离南京路很近，离地铁很近，服务态度不错。前台办理入住很慢。。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278433
马蜂窝用户,上海大酒店的地理位置非常好，楼下隔壁街就是南京步行街，步行2分钟到达2号线地铁站，10分钟到达外滩，如果是带小朋友出行的话，自然博物馆、上海科技馆、东方明珠、海洋水族馆都是2号线到达的哟！酒店环境安静，舒适，卫生条件很好，酒店的游泳池水温也不错，小朋友一点儿都不冷。早餐品种还算丰富，行政楼层的下午茶完全可以解决晚饭，品种多样。非常值得推荐！另外想要更便宜的酒店 可以在淘.-宝 搜搜 （蜂窝预定） 你会有想不到的惊喜,5,2018/6/19,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54056913
爱my媞,特别好的五星酒店，位置优越，离地铁不远，几乎去哪都可以步行，周围吃饭购物非常方便。酒店房间安静，隔音特别好，床超大超舒服，特别适合带娃出行，性价比很高！,5,2018/6/10,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=53774347
缤瑀,真实物有所值的五星级酒店，房间非常好，高端大气，服务员也非常热情，有什么需要一般几分钟就解决了，地理位置也好，走几分钟就是南京路步行街，地铁站也是两分钟的路程！带孩子一起来上海玩，喜欢这个酒店！马蜂窝的价钱非常实惠，应该是最便宜的,5,2018/6/1,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32943058
Nina,很好的酒店，带着孩子提前办理了入住，去哪儿都方便，豫园，外滩，南京路步行街都直接走过去的，去陆家嘴一站地铁，交通非常方便，服务态度也不错。,5,2018/5/26,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46621707
梁子栋,长期会来。地理位置绝佳，停车便宜。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=63598816
快樂人,不錯的選擇。位置很好，整體的氛圍讓人很舒服。早餐相較其他同級的飯店寒酸，選擇不多。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278175
英秀,"非常差。酒店费用结算明细好像错误。 我从5月4日开始到5月6日。 我签了$2487元3天的合同。 在酒店5月4日结算了4300元,说是保证金。 &amp;#34;5月6日退房,我们没有任何东西可以在酒店使用。&amp;#34; 但仍有4300元人民币,没有取消明细。 麻烦确认一下。",5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57680099
美珍,绝不会再来。房间很大。卫生打扫不算干净、地上有牙膏盖子、服务人员服务意识差。我女儿摔倒受伤了、行李生再旁边偷笑。门童也无笑容没问候开门也不勤快，感觉服务完全达不到五星。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57211288
WuZheng,酒店地理位置很好，出行方便，虽然位于繁华商圈，但很安静。房间内设施齐全，床很舒适，干净整洁。总体感觉很满意。,5,2018/4/21,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=81962357
Queenie.女帝,酒店位置好，价格也好，住了三天开始本来都很好，但是最后一天出房间门前电视遥控器都在桌上，玩了回去就发现电视遥控器不见了，发现不见我就立马打电话给服务中心告知此事，但是最后退房时叫我赔200元，真是怪事了，我就想问我拿一个遥控器干嘛，难道就没有可能是卫生阿姨收拾的时候弄丢了吗,5,2018/4/10,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84477005
正和,房大床大，很舒適。洗手間好寬敞舒適。買收錢的零食沒有標價就放在枱上，以為是兔費的，埋單收了我人民幣28元！！,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=44787855
薛秋里,交通方便、住宿安靜、周邊用餐選擇多，值得選擇住宿。床很舒適，可以舒解旅遊上的疲勞，淋浴水量很大，熱水很充足。櫃臺員工說話很客氣，但是臉上無表情，給人有點冷，有改善的空間。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79322931
继恩,適合第一次去上海旅遊的遊客。位置佳。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=56405887
tangsz2018,酒店位置超级优越，南京路步行街外滩东方明珠塔人民广场等基本都在酒店的三公里圈内。酒店设施都挺好用，就是不提供早餐。,5,2018/4/7,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31416031
蜗牛漫步,优异的。大堂里的钢琴师确实差了些，如果可能，请好些的钢琴师吧。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47925527
bingtanglyn,预定时比较发现马蜂窝价格是最便宜的，于是毫不犹豫放弃之前老公推荐的另一家酒店。入住当晚一进入大堂，就觉得眼前一亮，豪华大气上档次。办理入住手续很快很顺利，酒店人员很专业态度不错。到了房间，简直是惊喜！儿子和妹妹都超级超级满意，房间宽敞舒适设施完善，儿子在房间里到处看觉得很新奇。妹妹觉得浴室够大，不仅仅是干湿分离，除了澡盆还有独立淋浴房，空间也很大。总之性价比超高，物超所值。,5,2018/3/22,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=38657757
老爷子,一般般！位置好！入住时跟跟前台提出，房间给提供两张开门卡，前台竟然拒绝提供，理由是怕客人丢失，说丢失我们赔钱，她也拒绝提供。从来都没有碰到这种事情。前台服务品质太垃圾！,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39520300
悠然自得,离地铁很近，步行街就在旁边，周围吃的很多，位置很好。酒店设施不错，有浴缸，女儿超喜欢。,5,2018/3/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39781991
星辰,优异的。地理位置超棒，去哪儿都很方便。房间很大，非常适合家庭入住。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=88741596
蚂蜂窝用户,位置好，环境好，房间也很大，赞赞赞,5,2018/3/2,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=72524194
蚂蜂窝用户,这家酒店太棒了。就在地铁站旁，出入方便。而且给升级行政房，桑拿、游泳池一应俱全。餐饮也很好！,5,2018/2/27,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59862503
芷瑄,好极了。房间很大，卫生间很大，除了枕头太高，别的都不错。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54216999
Aip,上海大酒店的地理位置非常好，楼下隔壁街就是南京步行街，步行2分钟到达2号线地铁站，10分钟到达外滩，如果是带小朋友出行的话，自然博物馆、上海科技馆、东方明珠、海洋水族馆都是2号线到达的哟！酒店环境安静，舒适，卫生条件很好，酒店的游泳池水温也不错，小朋友一点儿都不冷。早餐品种还算丰富，行政楼层的下午茶完全可以解决晚饭，品种多样。非常值得推荐！,5,2018/2/8,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=36439898
萱,优异的。需要特别感谢一下酒店一位男员工，帮我远程付款！特此感谢！,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35185978
China,我们没有订早餐，都是出去吃的，酒店位置非常好，交通购物饮食什么的都很方便。如果下次去魔都还会考虑再住这里的。,5,2018/2/1,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=59773055
西曼,好极了。位置好。前台服务态度一般。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=49409727
蕃薯娃娃,非常满意，整洁卫生，地理位置优越，去哪都方便，房间非常宽敞，豪华的享受，每处都是金壁辉煌。酒店大堂高大尚，扛扛的,5,2018/1/28,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=5065240
汝,超值。非常滿意。可惜是我特別去拿東方購目錄回來，用意帶回台灣，但被清潔大姐誤當回收丟了，唉，其他都非常滿意。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=67235750
林阿西,还不错，比较高档的酒店。空调给力，床很舒服。还没穿衣服的时候员工直接开门进来问要不要清洁，很尴尬。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40563354
沙沙,近地鐵及商店區與外灘。兩張單床房的床很大睡起來很舒適房間及洗浴間都很寬敞前台及清潔員都很親切。遺憾的是馬桶間有濃重的煙味不確定是從通氣系統傳入或是上一位住客造成。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=80459050
毛亚琪,愉快的旅行。很不错，也很干淨，工作人员热情。晚上想在咖啡厅吃饭有点难，住宿者应该照顾些可以吗？。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=45202986
明宗,好极了。大部分员工服务很周到，尤其是客房员工很有耐心，早餐一般，晚间自助餐不错。行政酒廊体验差，房间空调制热不太好。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=71324145
天涯清晓,真的很赞，就算在黄金周，蜂蜂的价格比别家优惠好多。服务人员很专业，还在中秋节享受到了免费升级套房，天啊好幸运好感动。房间景观好，特别特别安静，床品舒服，酒店很大气上档次，简直要给十星。,5,2017/12/1,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=86296796
扬,"好极了。地點在市中心精華地段, 生活機能以及搭各類交通工具方便, 客房的功能性與舒適性兼具, 環境寧靜優雅, 鬧中取靜, 是個兼具商務以及休閒度假住宿的好選擇～。",5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278499
pocahontas,位置非常好，靠近外滩和南京路，附近好吃的超级多，离地铁也很近。房间相当大，带孩子住非常舒服。,5,2017/11/22,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57991193
彩云,很棒。地段非常好，在市中心，但是如果有公务的话很容易塞车。房间很舒适。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95277983
有鑫,比较满意。房间设施齐全。早餐比较简单。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=77867941
柯靜娟,很好，有点遗憾（早餐水果特别是西瓜等寒性水果不宜冷藏了让客人吃）。早餐丰富，客房卫生，睡床和枕头舒服。早餐的水果放在冷藏箱里让客人使用容易引起胃肠不舒服。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32928786
胜发,再次住宿經驗依舊完美。服務親切，交通方便，房間舒適。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=49733218
过气小才女,"国庆第三天入住的，蚂蜂窝上agoda订的房间，算是当时全部渠道里最便宜的。到了以后貌似给升级了行政房，带衣帽间的，房间超级大！窗外就能看到南京路。本来还有担心便宜的会给尾房，看来是多虑了。
老牌的酒店，还是颇有上海味，服务也还好。",5,2017/10/9,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84235750
徐哥,干净，整洁，大气，完全超出预期，位置好，理2号线地铁口近，有机会还是会住的！,5,2017/10/8,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32063696
抗抗,酒店很大，很舒服。适合全家出游。,5,2017/10/7,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69628451
Ivan,"不錯 位置很好
對面還有按摩店",5,2017/10/7,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=94290273
王荞麦,非常好！和父母一起的，房间很大！,5,2017/10/7,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87207574
HelloWorld,非常棒！体验近乎完美！没中不足是国庆期间南京东路地铁下午四点半后封站，晚上回酒店得走一段距离。,5,2017/10/6,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95039262
晓玲,优异的。有老上海的腔调，地理位置非常好。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76098233
昶安,"上海大酒店將會是我下一次到上海了第一選擇。飯店整體非常的舒適 , 尤其是房間。",5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=43992406
蚂蜂窝用户,很好很干净 还给我们升级了 房间很大很安静,5,2017/9/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=60755047
微,愉快的入住体验！酒店设施完善，很干净，性价比高。酒店大门只开一小扇，不能很好显示酒店规格。,5,2019/7/12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=95278047
little_happy_devil,想在南京路附近订酒店，综合了几家的条件，最后选定这家，因为同等价格下他家的房间最大，评价也最好。实际体验床品都很舒服，晚上回来发现附赠了两块巧克力。需要注意的是必须两点之后才能办理入住，提前到的话可以先把行李寄存到大堂，然后直奔南京路步行街逛，真的很方便。周围也有便利店和共享单车可以使用，晚上去外滩散步晚上骑单车也就十几分钟就回到酒店了，还可以兜风。没在酒店吃早餐，因为周围吃的真的太多了，而且早餐确实有点贵，看大多数是外国人在吃。,5,2017/8/28,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=5561846
