name,content,score,create_time,user_url
orion_woo,非常好的一个酒店. 离世博展览馆很近方便,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=55148041
imisshuwei,不愧为五星，无敌江景，不错。  服务员也很热心。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64893011
rover,前台接待人员服务态度有待提高，有的服务态度很好，有的就像欠他钱似的，带着情绪工作。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=63442097
mmhome,如果是为了来看展会  或者看世博馆  那可以住  如果是其他  就免了  附近啥都没有,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46729836
xvxiran,酒店干净漂亮，服务好，早餐非常丰盛。房间江景无敌,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37694754
estatechan,由于大雨住到洲际，整体还是很好的，特别是交通很方便,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=81493298
shirleyloveyc,为了Running man嘉年华去住的，从到达的时候就有很多粉丝在等成员，演出当天到夜里都还有人等在大堂，和他们比起来我太没有激情了,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62954980
helen的宝贝,环境很好！就是早餐种类有点少，不过以后如果还要去梅奔看演唱会的话还是会选择洲际哈！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=71307532
燕霜霜,又来这家酒店了，落地窗户看出去就是江景，设施也很新,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19987366
maomaoyi,江景房景色真的不错，酒店也比较新，早餐感觉也还不错，酒店里的餐厅蔡做得也还可以。离浦东核心区开车十五分钟，推荐,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54651065
飞舞的神明,大窗户直望黄浦江，夕阳景致非常好。房屋设施服务没得说。就是吃东西地方关的好早,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=55376951
luckfoxbat,定了2间房，酒店温馨的帮我们预留了2间可以打通的房间，服务也非常好，环境优美，直接看到黄浦江，夜景很美，唯一遗憾的是没有小朋友的游乐设施，洗澡也没有小浴袍，不过个人还是非常喜欢洲际，房间设计很人性化,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=81932004
定格_回忆,"江景漂亮，床很舒服，酒店安静，游泳池漂亮,全部五星！",5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=48262232
candyhom_,很不错   安排了江景房  服务也周到  满意,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=52981851
btmudergg,非常好的酒店，非常干净，舒适，下次到上海的第一选择,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=51146120
liyunhong,非常好的一家酒店，就在中国艺术馆附近，酒店的设施非常好，值得信赖,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=43444645
kk_amigo,酒店真的很好，每次出差基本都订的洲际，必须赞一个。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=80454716
s_dada,酒店不错，每次来上海出差基本都定洲际，服务态度也好。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39121700
swidney,"不错的酒店,前台的服务员接待比较专业，房间的设备布置也比较舒适，总之感觉还是值得再次光临的一家酒店。",5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35281510
梦剑,帮朋友预订的，位置很好，朋友也很满意，只是在预订时要缴纳担保，本想连房费也为其支付，但只能担保，不能支付。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19980820
huaizhoulu,环境不错，看演唱会去住的，但1300的价格有点偏高，早餐不错,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=79199821
prphawk,酒店设施完善，服务非常周到，专门为我选择了一间可以看到黄浦江的房间，唯一可惜的是预定房间有一间要取消酒店不给办理，我觉得这个有点不近人情，还是要扣一天的房费的，这个有点霸王条款！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=50191287
法国的客人,位置很安静，洲际没得说，硬件软件过硬！下次还会选择。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=82448611
nye江湖人,离梅赛德斯奔驰非常近，看演出非常方便~~~,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87505796
jessie,因为去找朋友所以选择离朋友家近的洲际！很不错的酒店服务超级赞！临走前给朋友寄了东西因为易碎所以顺丰不寄送酒店服务人员又打了很多电话联系选择了最好的方式解决事情！很开心！朋友也受到了包裹！感谢！下回去上海也一定会再来！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=75363866
heliahuang,同事出差预订的酒店，很安静的酒店，房间也比较干净，地段也还可以，就是离地铁有点远了,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54177685
张莉lily,面朝黄浦江入睡，再想想历史，感觉很爽！服务好，早餐好，交通问题要用滴滴来补充！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84787110
vivianyang,非常棒，离梅赛德斯奔驰演艺中心很近，行政房特别棒！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69595160
乐趣飘飘龙,看演出去的，离演艺中心最近的酒店。离中国馆世博馆都非常近，去世博商区和陆家嘴都是很快的到达，出行，吃住都是方便的。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=78081104
漂流瓶柠檬妖精,住这里n次了，一直觉得蛮不错的，设施也新,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62903423
辉夜yoyo,非常方便的一次住宿。是朋友来上海了，去世博商区和陆家嘴都是很快的到达，出行，吃住都是方便的很，性价比非常高。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=40055652
哆啦a梦_,感觉不错，环境优雅，站在房间里观看黄浦江夜景???,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=37793084
bluelenny,带宝宝看巧虎，多家比较后选择了这里，服务设施都不错 。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31821798
croixblanche,酒店环境很好，尤其是酒店里面的大花园，周末时候还有办婚礼，漂亮。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=58531846
zhanglin,大气，干净，不过这次住的房间浴室间灯坏了，以后酒店以后多加注意,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76791510
simiierr,就是手机信号太差了，电话里什么也听不清楚,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=60405305
哈哈哈go,酒店在浦东离梅赛德斯会场很近，房间设施齐全、卫生干净，早餐丰富，强烈推荐。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=73160357
icebert,为了看马戏演出订的，真的方便的。就在世博园区,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=65340671
xiaoyongdongdong,本来想定是汤臣洲际，后来查两个酒店距离不是很远，这家相对较为便宜一点，就选择了，整体还不错，洲际的服务没什么说，值得推荐！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=83857685
lyzlyz,服务很好，Wi-Fi 收费，加被子收费很不合理！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=61327301
englishonly,来看蔡依林演唱会住这的。离梅赛德斯奔驰中心步行二十分钟，最近的地铁站是中华艺术宫3号楼，打车过来起步价。 再来说说房间，江景视野很好，BOSE音响系统，但是只支持碟片。但是周边吃的东西不多，估计大家也都是吃完了再回酒店来。 无线上网是收费的，好在是洲际会员是免费的。订的普通大床，升级的江景。下次来还会住这里！很好,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76562270
小懒虫lynn,为了参加展会订的，还不错，蛮清净的，还给房间升了级，直接升到了套房，服务很好，离世博展览馆不用5分钟车程,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=87533211
stybxm,房间很大干净，服务很好，游泳池很好，小朋友玩的很开心,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=50531018
flyingsnows,来看CCG漫展的，在世博展览馆，住在这里很方便，打车起步价的距离。对这个酒店很满意，卫生间布局很好，有两个洗手台，浴缸夜很大可以放进去两个人（雾），枕头还有好多种可以选。楼下的spa很不错，选了一个90分钟的芳香按摩。语言表达能力有限…嘛以后有机会一定还会再来的,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=60870109
水晶花之雨,非常大气高端上档次的酒店，房间很宽敞，以后还会去。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19991415
seongme,同样是套房，02室整个卧室，卫生间的圆形浴缸都面朝浦江，性价比极高，01室仅卧室，客厅侧面对浦江，就差强人意了,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47898719
jojojo_,帮我们领导订的，视野非常好，黄浦江尽收眼底，软件设施、硬件设施都很好，四层的游泳池适合带孩子玩，下次来上海还会入住。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64351627
yuran_wang,江景很棒！！！房间很宽敞，设施也很新。卫生服务各方面都挺好的。总之很满意，下次还会去住。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39889750
hello_kjf,订的豪华房，视野非常好，黄浦江尽收眼底，软件设施、硬件设施都很好，四层的游泳池适合带孩子玩，下次来上海还会入住。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39456226
恭禧发财发发发,半夜断电，亮灯，高达两次，对于商旅人士来说严重影响睡眠,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=63320399
心空的很痛,满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意满意,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47938640
rainbowbaby,打开窗帘，景色不错，就是床看上去有点小，,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=76441704
danny,环境服务等各方面都不错，还会选择继续入住,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=72107828
hasan_liuqz,很不错的酒店 服务很好 设施也很不错 满意,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=62606794
永远不满的橱柜,可能当日订酒店费用比较高的缘故 本来的高级房直接升级为最佳江景套房 美滋滋，，，各种服务都很好 有附送水果和巧克力 最意外的发现套房里还配备咖啡机 还能喝到现磨的咖啡是意外的收获  纱布窗帘的自动开关坏了 是美中不足的 希望酒店方早点改善这个小瑕疵 泳池也很Nice,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39934689
llttyt,看Bigbang演唱会。交通方便。????,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=44181675
ashionhy,很好的酒店，只可惜周边设施匮乏，肚子饿了找个超市或烧烤之类都没有。酒店本身没话说，服务一流！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47824279
cdqcumt,服务很好，房间很干净。免费升级房间了。可以看江景。在梅赛德斯奔驰馆看演唱会的可以考虑入住。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35852189
dolphin333,奔驰中心看演唱会订的，登记的时候，礼宾部的服务很好，免费升级了江景，愉快入住。江景很赞，房间干净，床和枕头舒适，睡眠质量不错。步行10分钟可以找到便利店，夜宵摊，步行20+可以到世博源，打车更方便。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19991980
trulipqiu,看演唱会来这里住的，酒店很好，服务很好，卫生很好，设备很好。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=61473829
塞纳eeb,宾馆里环境 比较满意??…????…， 一一一。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=46874618
wadidudu,设施卫生都是一级棒，就是位置有些偏僻了，除了宾馆，周边找不到吃饭的地方，但环境非常清雅安静。总的来说是间不错的酒店，值得推荐。主要是离展馆很近，方便，下次会继续选择。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31654843
susan_,酒店江景很不错，周围很安静睡得很好。早餐和游泳池很一般,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=84271913
__．缠 綿,最近每次去上海 这个酒店是 首选， 主要是 江景色无敌 ， 但是最近有越来越贵的趋势了,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19948900
曹晶晶七日,酒店安静，房间很好，交通要自己有车，公共交通还不多。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31840994
nenelina,非常喜欢和支持的品牌酒店，今后会一直持续支持,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=31271763
colleen_panda,非常不错，这个价格能住上洲际完全可以了，推荐,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=67067258
michealzhang,非常棒的酒店。住过浦西洲际。虽然也很好，但更喜欢这里。景色无敌。周围环境也很安静。适合一个人走走。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=33757202
maohejuan,坐落在浦东陆家嘴南侧，距离世博区域也很近。是闹中取静的好地方，而且有江景房，浦东的绿化也好。洲际在上海有好几家，如果喜欢现代式的，这家是很好的选择。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=56052807
xiewenzhang,非常好的酒店，就是离梅賽德斯中心太远了，看完演唱会走的好累,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=61755055
ranzaideng,酒店位置不错，靠在江边，可以看看江景，设施很新，对面的博物馆也很棒，带小朋友去玩的，很开心，下次还会入住,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=51903746
熙贝贝的世界,地理位置很好，设施很不错，服务和卫生那没得说。交通也很方便，很容易就能找到。就是有点高大上，一经预订成功就不能取消，住不住钱都被扣在那里！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=85783511
咱 罘再爱,因为去奔驰文化中心看演唱会， 选择了这个酒店，体验了下 走过去15-2-0分钟，比较方便。 总体感觉很好。 房间设施很高档 有BOSS音响 DVD 苹果手机配对的台式音响 咖啡壶等等。软件服务也不错，对得起挂牌五星， 值得推荐！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19962135
安稳亚萨,服务很好，而且房间也很干净，前台的服务也很棒，下次来还会继续住的，,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19990396
xiaoyu_tong,可以看到黄浦江景 周边是安静的住宅区 就是出入不太方便  步行至车站有点距离 但酒店内部环境还是值得称赞的,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=50184978
miyako,方便，环境不错，免费升级了套房，一如既往的给力,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57400225
larryhefang,性价比太高了，酒店环境和房间设施都是标准的五星级，服务也很到位，下次还会住,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=75252183
crypticalboy,地理位置很不错，去世博也很方便！服务员的态度很好，房间很干净，整体感觉都不错，值得推荐！下次来上海还是会选择世博洲际酒店的。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57793284
王洪淘3435,一直住这里。很好 安静 漂亮 开心。希望大家一起来住,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19997844
fushibaomian,帮朋友预订的酒店， 一共入住了6天 酒店设施很新 服务也还错。 只是交通还不是很方便， 主要靠出租车 离地铁站还是有点距离,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=67760267
tiffanydan_,离梅赛德斯真的蛮近的，看演唱会是比较合适的选择，打车即使打不到出租车，但是叫专车也方便的，酒店设施不错，服务也还行....管理略有点混乱，不过总体还蛮好的，以后还会去住的,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=55943813
boylin,晚上8点多临时定的酒店，到了之后被告知高级房客满了，于是前台帮我免费升级了套房，无论是设施还是景观都是超棒的！下次来上海还会选择洲际！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=39991465
summerice,比八佰伴的洲际大很多 虽然内部装饰的颜色有点不太高大上 很干净 旁边就是黄浦江 晚上很安静,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=49342914
希希mami,服务态度这么特别特别好，床睡得也舒服～满意满意,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=54310381
kenny_l,服务周到，临走忘了笔记本电脑，酒店工作人员还帮忙送到了机场,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=61408023
wenting,非常好，而且对边就是江景，风景真好，服务也不错,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=86440633
chanjia,不愧是五星级酒店，环境好，在房间能看到江景，服务也很好，特别是行政酒廊，服务非常的周到，软件和硬件都很好，还会带其他客户去的。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=68746618
fangliu,第一次订这家酒店，帮外国客户订的行政房，能看到黄浦江景色和南浦大桥，客户非常满意，下次还会订这家酒店,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=60966349
xiaomoyaoxingfu,洲际品牌，环境好，服务也很好，免费升级到江景房。房间的卫生间大，有椭圆形浴缸。房间外面风景非常好，值得再次入住。 酒店泳池超赞！！！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=56716568
漫游的快乐,给到我惊喜的酒店，房间的大落地窗，房间的布置和设计，透着大气从容敞亮，硬件和服务都到位，夜晚看黄浦江的灯火阑珊，楼下的健身房和SPA也不错，性价比好，会再次光顾,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35881630
套包很垃圾,酒店风景好，服务好。就是早餐贵品种也少味道很业余。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=43585460
oliviamiumiu,真的很好，孩子的衣服忘带走了，电话查询很快就能有答复。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=47724606
幸运月亮女,就在世博园区里面，黄浦江边上，性价比超高的一家五星酒店。推荐！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19998018
chenyue,环境优越 地理位置特殊 早餐很丰盛  价格很实惠 服务有特色 值得长期推荐,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19990620
单纯的菇菇,比较精致的酒店，出入也比较方便，自助餐很好吃，会再次选择！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=34028475
imisshuwei,非常好，房间很大，还能看到江景，早饭也很赞，推荐,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=64893011
群山孤影,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19953412
那敢情好了,各项指标都非常好，无论是服务还是设备，唯一个人感受不是很好的自助餐，无论是早餐还是晚餐，觉得餐点不是很丰富。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19978474
tuoshy,临江，大落地窗，视野开阔。到世博园方便。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=30291094
s麟淳s,"位置 有点偏,服务很好,房间很好,给五分...................................",5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19992687
o幸福小妞o,拿房的时候有点搞 因为是通过代理订的 其他没什么,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=32234201
栗子,世博洲际位置稍偏，离着闵行区蛮近。平时出租车不大去，离地铁也有点距离。但酒店的设施、配置、服务、餐饮以及价格都相当有吸引力！,5,2015-04-21,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=35266650
爱飞的鱼,房间布局好设备齐全，服务人员热情周到，地理位置好，距离中国馆很近 早餐偏西式,5,2015-08-31,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19978153
katrina,环境非常好，服务生态度也很热情，周围环境很安静，只是有些小贵,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=43292204
白狸,非常好的酒店。结婚的时候，定的房间，就是没有照片上的大。以前住过一次套房，很好。这次房间的照片和上次套房一样，不应该。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=19953330
kiddie,帮朋友待定的婚房，环境不错!性价比比较高,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=81514538
wangyanmuzier,我此次入住非常满意。下次还住这里。房间里没有WiFi有点不习惯。望给预方便。,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=69768289
neko_gh,这是一个很有艺术氛围的酒店，带着孩子一起，帮我升级的双景房，很贴心的关怀！,5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=42775622
tenniswhr,"升级的江景套房很棒,环境设施都不错,也很安静.绝对好评.",5,2015-09-12,https://m.mafengwo.cn/nb/public/sharejump.php?type=25&uid=57940907
